Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2657,23-Nov-21,Area Sales Manager,BPC,Active,Contract,Zone B,Temporary,Sales,Isp,06-06-1995,AZ,Male,White,Widowed,Fully Meets,2,04-03-2023,4,3,3,08-May-23,Project Management,External,Failed,3,751.13,26
2658,01-Jul-23,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Temporary,Sales,Engineers,28-03-1960,AZ,Male,Black,Married,Fully Meets,2,22-10-2022,3,1,1,29-Jun-23,Technical Skills,External,Passed,1,471.89,63
2659,18-Jul-22,Area Sales Manager,SVG,Active,Part-Time,Zone B,Temporary,Sales,General - Con,13-07-1990,AL,Male,Black,Single,Fully Meets,2,22-05-2023,5,3,2,30-Aug-22,Customer Service,External,Failed,3,957.63,32
2660,09-Aug-19,Area Sales Manager,EW,Active,Part-Time,Zone C,Part-Time,Sales,Shop (Fleet),27-10-1959,TN,Male,Asian,Divorced,Fully Meets,4,23-08-2022,5,1,1,07-Sep-22,Project Management,External,Passed,1,788.33,60
2661,06-Jul-21,Area Sales Manager,MSC,Active,Part-Time,Zone A,Temporary,Sales,Engineers,11-08-1970,TN,Male,Black,Married,Fully Meets,2,25-02-2023,3,3,2,12-Jan-23,Communication Skills,Internal,Completed,4,220.32,51
2662,02-Feb-21,Area Sales Manager,TNS,Active,Contract,Zone A,Part-Time,Sales,General - Con,12-09-1945,ID,Male,Asian,Single,Fully Meets,2,08-07-2023,4,1,1,10-Mar-23,Project Management,External,Completed,5,406.1,76
2663,06-Jan-23,Area Sales Manager,PYZ,Active,Part-Time,Zone B,Part-Time,Sales,Splicing,21-07-1971,ID,Male,Hispanic,Divorced,Fully Meets,5,07-08-2022,3,4,1,17-Dec-22,Customer Service,External,Passed,4,819.64,52
2664,13-Nov-21,Area Sales Manager,WBL,Active,Full-Time,Zone C,Full-Time,Sales,Project Management - Con,25-06-1961,ID,Male,Hispanic,Divorced,Fully Meets,1,13-06-2023,5,2,2,13-Sep-22,Project Management,External,Incomplete,3,355.84,60
2665,15-Mar-20,Area Sales Manager,NEL,Active,Contract,Zone A,Part-Time,Sales,Splicing,14-07-1991,NY,Male,Hispanic,Married,Fully Meets,4,05-10-2022,1,5,5,03-Sep-22,Communication Skills,Internal,Completed,4,786.38,29
2666,07-Nov-18,Area Sales Manager,PL,Active,Part-Time,Zone C,Full-Time,Sales,Yard (Material Handling),19-01-1946,WA,Female,Other,Single,Fully Meets,4,24-05-2023,5,5,3,02-Feb-23,Project Management,Internal,Failed,2,460.62,72
2667,03-Oct-19,Administrative Assistant,BPC,Active,Full-Time,Zone B,Part-Time,Sales,Billable Consultants,08-10-1965,WA,Female,Other,Widowed,Fully Meets,2,28-12-2022,3,2,3,05-Feb-23,Leadership Development,External,Passed,4,821.39,54
2668,12-Aug-22,Administrative Assistant,CCDR,Active,Contract,Zone C,Part-Time,Sales,General - Con,12-11-1978,MA,Female,Asian,Married,Fully Meets,2,28-04-2023,4,4,1,19-Jan-23,Project Management,Internal,Passed,3,968.31,44
2669,22-Dec-18,Administrative Assistant,SVG,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,19-01-1952,MA,Female,Black,Single,Fully Meets,1,27-04-2023,4,2,1,17-Mar-23,Project Management,Internal,Completed,3,912.22,66
2670,27-Mar-21,Area Sales Manager,PYZ,Active,Part-Time,Zone A,Full-Time,Sales,Engineers,06-03-1994,MA,Male,Other,Widowed,Fully Meets,1,26-06-2023,4,2,1,28-Jun-23,Project Management,External,Completed,4,144.83,27
2671,18-Jul-22,Area Sales Manager,WBL,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,23-06-1944,MA,Male,Asian,Widowed,Fully Meets,5,12-02-2023,1,2,5,14-Jan-23,Project Management,Internal,Passed,4,425.59,78
2672,09-Apr-20,Area Sales Manager,NEL,Active,Contract,Zone A,Full-Time,Sales,Fielders,23-07-1999,AZ,Male,Asian,Married,Fully Meets,1,04-06-2023,5,2,2,18-Jul-23,Project Management,Internal,Incomplete,2,118.43,21
2673,07-Jan-22,Area Sales Manager,PL,Active,Full-Time,Zone B,Full-Time,Sales,Splicing,19-07-1999,AZ,Male,Other,Single,Fully Meets,4,13-10-2022,5,1,1,11-May-23,Customer Service,Internal,Incomplete,2,281.27,23
2674,15-Jul-22,Area Sales Manager,BPC,Active,Part-Time,Zone A,Part-Time,Sales,Fielders,16-12-1968,AZ,Male,White,Widowed,Fully Meets,1,06-11-2022,1,1,4,05-Apr-23,Customer Service,External,Incomplete,5,283.65,54
2675,29-Nov-20,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Part-Time,Sales,Engineers,07-06-1946,AL,Male,Hispanic,Divorced,Fully Meets,5,30-01-2023,2,4,4,07-Oct-22,Customer Service,Internal,Completed,3,475.75,74
2676,20-Mar-19,Area Sales Manager,SVG,Active,Part-Time,Zone C,Part-Time,Sales,Engineers,01-08-1972,AL,Male,Asian,Single,Fully Meets,2,16-10-2022,4,3,4,11-Oct-22,Leadership Development,External,Failed,3,188.07,47
2677,16-Mar-19,Area Sales Manager,EW,Active,Contract,Zone B,Full-Time,Sales,Splicing,13-10-1990,TN,Male,Hispanic,Divorced,Fully Meets,1,29-11-2022,2,1,5,30-Dec-22,Technical Skills,External,Incomplete,4,843.69,29
2678,30-May-21,Area Sales Manager,MSC,Active,Full-Time,Zone C,Part-Time,Sales,Field Operations,01-05-1966,ID,Male,White,Single,Fully Meets,5,18-07-2023,5,3,3,06-Apr-23,Project Management,External,Failed,3,166.28,55
2679,17-Nov-22,Area Sales Manager,TNS,Active,Contract,Zone A,Part-Time,Sales,General - Con,20-10-1951,ID,Male,Hispanic,Divorced,Fully Meets,5,02-02-2023,4,4,1,17-Aug-22,Communication Skills,External,Completed,2,119.62,71
2680,25-Dec-20,Area Sales Manager,PYZ,Active,Contract,Zone A,Full-Time,Sales,Billable Consultants,24-01-1948,ID,Male,Black,Single,Fully Meets,2,31-08-2022,1,4,4,11-May-23,Customer Service,Internal,Failed,2,400.81,72
2681,16-Jun-20,Area Sales Manager,WBL,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,04-02-1984,ID,Male,Black,Married,Fully Meets,1,22-07-2023,3,3,3,26-Jan-23,Leadership Development,Internal,Completed,1,318.38,36
2682,28-Jul-20,Area Sales Manager,NEL,Active,Contract,Zone A,Temporary,Sales,Field Operations,05-06-1976,NY,Male,Asian,Widowed,Fully Meets,2,02-11-2022,1,2,2,05-May-23,Communication Skills,External,Failed,3,238.12,44
2683,31-Dec-21,Area Sales Manager,PL,Active,Contract,Zone A,Temporary,Sales,General - Con,14-10-1952,WA,Female,Other,Divorced,Fully Meets,4,23-12-2022,3,4,2,26-Aug-22,Technical Skills,External,Passed,2,412.34,69
2684,07-Feb-22,Administrative Assistant,BPC,Active,Full-Time,Zone C,Part-Time,Sales,General - Sga,07-10-1983,MA,Female,White,Widowed,Fully Meets,5,14-09-2022,3,4,2,23-Jan-23,Communication Skills,Internal,Passed,5,776.58,39
2685,23-Nov-21,Administrative Assistant,CCDR,Active,Full-Time,Zone B,Temporary,Sales,General - Sga,08-08-1964,MA,Female,Black,Divorced,Fully Meets,2,09-07-2023,3,1,1,07-Feb-23,Project Management,External,Passed,4,231.34,57
2686,15-Aug-21,Area Sales Manager,PYZ,Active,Contract,Zone C,Part-Time,Sales,Project Management - Con,09-05-1955,MA,Male,Other,Single,Fully Meets,4,23-01-2023,5,3,4,12-Nov-22,Project Management,External,Completed,1,278.7,66
2687,21-Jun-21,Area Sales Manager,WBL,Active,Part-Time,Zone A,Full-Time,Sales,Engineers,16-03-1945,AZ,Male,White,Single,Fully Meets,2,20-02-2023,4,5,5,20-Jul-23,Technical Skills,External,Incomplete,1,272.22,76
2688,13-Feb-21,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Sales,Engineers,09-02-1967,AZ,Male,Black,Married,Fully Meets,1,21-11-2022,2,3,3,18-Nov-22,Customer Service,External,Completed,2,638.6,54
2689,28-Dec-20,Area Sales Manager,PL,Active,Part-Time,Zone C,Part-Time,Sales,Wireline Construction,09-05-1954,AZ,Male,Other,Single,Fully Meets,1,06-10-2022,2,1,1,12-Jul-23,Project Management,External,Passed,1,812.6,66
2690,12-Apr-22,Area Sales Manager,BPC,Active,Part-Time,Zone B,Part-Time,Sales,Project Management - Con,14-04-1997,AZ,Male,Black,Married,Fully Meets,4,29-10-2022,1,3,2,23-Feb-23,Technical Skills,External,Completed,1,134.11,25
2691,02-Jan-19,Area Sales Manager,CCDR,Active,Part-Time,Zone C,Full-Time,Sales,General - Sga,29-11-1972,AL,Male,Black,Widowed,Fully Meets,1,21-12-2022,4,1,1,29-Dec-22,Project Management,External,Failed,3,934.3,47
2692,01-Aug-20,Area Sales Manager,SVG,Active,Full-Time,Zone A,Full-Time,Sales,Underground,22-11-1997,TN,Male,White,Widowed,Fully Meets,4,04-05-2023,4,5,2,30-May-23,Communication Skills,External,Completed,1,614.11,23
2693,14-Oct-20,Area Sales Manager,EW,Active,Part-Time,Zone C,Temporary,Sales,General - Sga,26-09-1987,TN,Male,White,Married,Fully Meets,4,06-11-2022,2,5,2,16-May-23,Project Management,External,Failed,2,175.75,33
2694,26-May-23,Area Sales Manager,MSC,Active,Full-Time,Zone C,Full-Time,Sales,Engineers,15-12-1980,ID,Male,Black,Widowed,Fully Meets,4,29-12-2022,3,4,4,08-Aug-22,Customer Service,External,Failed,2,167.34,43
2695,26-Aug-21,Area Sales Manager,TNS,Active,Full-Time,Zone A,Temporary,Sales,Underground,24-10-1960,ID,Male,Other,Married,Fully Meets,2,04-12-2022,5,2,3,25-Jan-23,Customer Service,External,Passed,2,123.83,61
2696,20-Nov-22,Area Sales Manager,PYZ,Active,Contract,Zone A,Temporary,Sales,Project Management - Con,09-03-1953,ID,Male,Other,Married,Fully Meets,4,13-05-2023,3,1,3,29-Mar-23,Technical Skills,External,Incomplete,2,932.48,69
2697,22-Feb-20,Area Sales Manager,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Splicing,08-02-1964,NY,Male,White,Married,Fully Meets,1,30-05-2023,1,5,3,19-Feb-23,Project Management,Internal,Completed,4,714.81,56
2698,04-Apr-21,Area Sales Manager,NEL,Active,Contract,Zone B,Full-Time,Sales,Field Operations,01-02-1969,NY,Male,Hispanic,Single,Fully Meets,4,24-05-2023,5,4,5,12-Dec-22,Project Management,Internal,Incomplete,3,152.78,52
2699,05-Aug-23,Area Sales Manager,PL,Active,Contract,Zone C,Temporary,Sales,Engineers,24-08-1985,WA,Female,Other,Married,Fully Meets,5,07-12-2022,1,1,5,31-Jan-23,Technical Skills,External,Incomplete,2,717.16,38
2700,10-Jan-23,Administrative Assistant,BPC,Active,Full-Time,Zone B,Temporary,Sales,Project Management - Con,01-09-1992,MA,Female,Other,Single,Fully Meets,4,17-01-2023,3,5,1,29-Jun-23,Technical Skills,External,Failed,1,272.59,31
2701,19-Apr-19,Administrative Assistant,CCDR,Active,Contract,Zone A,Full-Time,Sales,Field Operations,06-09-1959,MA,Female,Black,Married,Fully Meets,5,20-07-2023,5,5,3,20-Apr-23,Leadership Development,External,Incomplete,5,155.14,60
2702,02-Oct-19,Area Sales Manager,BPC,Active,Contract,Zone B,Full-Time,Sales,Aerial,18-09-1962,MA,Male,Asian,Married,Fully Meets,2,12-04-2023,5,1,2,05-Sep-22,Communication Skills,Internal,Completed,1,328.74,57
2703,14-Nov-18,Area Sales Manager,CCDR,Active,Full-Time,Zone A,Part-Time,Sales,General - Con,07-04-1986,AZ,Male,Other,Single,Fully Meets,5,27-05-2023,1,5,4,31-Mar-23,Leadership Development,Internal,Passed,2,775.58,32
2704,27-Jan-20,Area Sales Manager,EW,Active,Part-Time,Zone A,Full-Time,Sales,Field Operations,30-07-1998,AZ,Male,Black,Widowed,Fully Meets,4,14-09-2022,2,4,4,10-Dec-22,Leadership Development,Internal,Incomplete,2,499.97,22
2705,04-Nov-18,Area Sales Manager,MSC,Active,Full-Time,Zone B,Temporary,Sales,General - Con,24-10-2000,AZ,Female,Hispanic,Divorced,Fully Meets,2,08-07-2023,3,2,2,24-May-23,Communication Skills,External,Incomplete,1,826.31,18
2706,13-Dec-18,Area Sales Manager,NEL,Active,Part-Time,Zone A,Part-Time,Sales,Field Operations,24-09-1975,NC,Male,Asian,Widowed,Fully Meets,2,18-12-2022,3,2,5,28-Mar-23,Leadership Development,Internal,Failed,5,258.38,43
2707,28-Nov-22,Area Sales Manager,PL,Active,Full-Time,Zone B,Part-Time,Sales,General - Con,20-08-1992,AL,Male,White,Married,Fully Meets,4,28-01-2023,1,2,1,16-Nov-22,Customer Service,External,Incomplete,3,412.09,30
2708,08-Jun-22,Area Sales Manager,PYZ,Active,Full-Time,Zone C,Part-Time,Sales,General - Con,31-07-1965,TN,Male,Asian,Married,Fully Meets,2,15-01-2023,1,3,5,04-Dec-22,Leadership Development,Internal,Failed,5,294.23,57
2709,03-Apr-22,Area Sales Manager,SVG,Active,Full-Time,Zone A,Full-Time,Sales,Field Operations,28-01-1985,ID,Male,Asian,Married,Fully Meets,2,28-08-2022,1,2,2,15-Oct-22,Technical Skills,Internal,Failed,2,415.45,37
2710,28-Feb-22,Area Sales Manager,TNS,Active,Part-Time,Zone C,Full-Time,Sales,Field Operations,14-04-1994,ID,Male,Black,Single,Fully Meets,5,12-08-2022,4,2,3,20-Jul-23,Customer Service,Internal,Failed,5,807.71,28
2711,19-Aug-21,Area Sales Manager,WBL,Active,Contract,Zone C,Temporary,Sales,Field Operations,09-06-1973,ID,Male,Black,Divorced,Fully Meets,2,07-02-2023,4,2,5,13-Sep-22,Leadership Development,Internal,Completed,1,408.39,48
2712,19-Aug-18,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Sales,General - Con,08-07-1992,NY,Male,Other,Married,Fully Meets,1,24-06-2023,3,2,5,30-Jan-23,Communication Skills,External,Passed,1,741.6,26
2713,15-Oct-19,Area Sales Manager,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Aerial,09-02-1997,NY,Male,Black,Married,Fully Meets,5,22-12-2022,5,2,4,09-Apr-23,Technical Skills,External,Completed,3,193.48,22
2714,23-Feb-23,Area Sales Manager,NEL,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,11-07-1972,WA,Male,Asian,Widowed,Fully Meets,1,20-10-2022,3,1,3,08-Jan-23,Technical Skills,Internal,Incomplete,5,831.09,51
2715,01-Feb-23,Area Sales Manager,PL,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,18-08-1995,WA,Female,Asian,Divorced,Fully Meets,4,11-01-2023,3,5,1,14-Oct-22,Customer Service,External,Completed,5,573.56,28
2716,07-May-23,Administrative Assistant,BPC,Active,Contract,Zone A,Temporary,Sales,Executive,21-12-1969,MA,Female,Asian,Widowed,Fully Meets,2,28-09-2022,3,2,2,16-Jan-23,Leadership Development,Internal,Completed,4,247.11,54
2717,26-May-20,Area Sales Manager,PYZ,Active,Full-Time,Zone A,Temporary,Sales,Field Operations,05-11-1995,MA,Male,Black,Divorced,Fully Meets,1,25-07-2023,1,1,2,25-Mar-23,Communication Skills,Internal,Passed,5,866.13,25
2718,09-Feb-22,Area Sales Manager,WBL,Active,Part-Time,Zone A,Part-Time,Sales,Aerial,26-01-1999,AZ,Male,Other,Married,Fully Meets,5,01-06-2023,3,5,5,13-Nov-22,Project Management,Internal,Incomplete,5,760.24,23
2719,20-Jun-22,Area Sales Manager,NEL,Active,Contract,Zone C,Temporary,Sales,Finance & Accounting,11-02-1996,AZ,Male,Hispanic,Divorced,Fully Meets,4,09-11-2022,5,5,5,25-Jul-23,Leadership Development,Internal,Passed,5,992.93,26
2720,08-Jan-22,Area Sales Manager,PL,Active,Contract,Zone A,Temporary,Sales,Field Operations,13-08-1994,NC,Female,Asian,Widowed,Fully Meets,4,12-12-2022,3,3,2,09-May-23,Customer Service,External,Failed,2,960.4,28
2721,01-Mar-20,Area Sales Manager,BPC,Active,Full-Time,Zone A,Full-Time,Sales,Shop (Fleet),15-11-1981,NC,Male,Hispanic,Married,Fully Meets,4,26-03-2023,1,4,3,19-Oct-22,Project Management,Internal,Incomplete,4,173.54,39
2722,05-Oct-20,Area Sales Manager,CCDR,Active,Contract,Zone C,Temporary,Sales,General - Con,02-12-1979,AL,Male,White,Single,Fully Meets,2,18-12-2022,3,4,2,17-Jul-23,Leadership Development,External,Passed,1,334.08,41
2723,12-May-21,Area Sales Manager,SVG,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,17-03-1975,TN,Male,White,Widowed,Fully Meets,2,31-01-2023,3,1,5,22-Jul-23,Leadership Development,External,Incomplete,3,763.23,46
2724,01-Jan-23,Area Sales Manager,EW,Active,Part-Time,Zone B,Temporary,Sales,Catv,15-01-1943,ID,Male,Other,Divorced,Fully Meets,1,01-01-2023,5,3,4,03-Jun-23,Leadership Development,External,Completed,2,611.51,80
2725,18-Nov-19,Area Sales Manager,MSC,Active,Contract,Zone B,Full-Time,Sales,Field Operations,21-07-1969,ID,Male,White,Single,Fully Meets,4,30-01-2023,4,1,5,29-Dec-22,Technical Skills,Internal,Incomplete,2,354.21,50
2726,12-May-21,Area Sales Manager,TNS,Active,Contract,Zone B,Full-Time,Sales,Wireline Construction,23-02-1971,NY,Male,Asian,Single,Fully Meets,2,29-07-2023,2,4,2,16-Jan-23,Customer Service,External,Passed,3,502.39,50
2727,14-Feb-20,Area Sales Manager,PYZ,Active,Contract,Zone C,Full-Time,Sales,General - Con,12-10-1984,NY,Male,White,Divorced,Fully Meets,5,17-06-2023,1,3,3,31-Dec-22,Communication Skills,Internal,Incomplete,2,687.99,36
2728,08-May-20,Area Sales Manager,WBL,Active,Full-Time,Zone B,Full-Time,Sales,Splicing,07-09-1956,WA,Male,Hispanic,Single,Fully Meets,2,03-12-2022,3,2,1,27-Jan-23,Project Management,Internal,Completed,5,877.47,64
2729,10-Dec-18,Area Sales Manager,NEL,Active,Part-Time,Zone B,Full-Time,Sales,Engineers,10-03-1948,WA,Female,Hispanic,Divorced,Fully Meets,2,24-02-2023,3,5,1,06-Jul-23,Leadership Development,External,Passed,2,700.04,70
2730,08-Dec-21,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Underground,28-07-1967,VT,Female,Hispanic,Single,Fully Meets,2,16-09-2022,2,3,4,20-May-23,Project Management,External,Incomplete,5,486.43,54
2731,31-Jan-19,Administrative Assistant,BPC,Active,Part-Time,Zone C,Full-Time,Sales,General - Con,30-12-1949,MA,Female,Other,Married,Fully Meets,1,26-04-2023,2,3,2,20-Apr-23,Technical Skills,Internal,Failed,1,897.96,70
2732,31-Aug-22,Area Sales Manager,PYZ,Active,Contract,Zone A,Full-Time,Sales,Shop (Fleet),07-04-1989,ME,Male,Black,Single,Fully Meets,2,04-11-2022,1,5,3,23-Feb-23,Customer Service,Internal,Completed,3,147.28,33
2733,01-Feb-22,Area Sales Manager,WBL,Active,Contract,Zone A,Temporary,Sales,General - Sga,05-01-1996,AZ,Male,Black,Single,Fully Meets,5,03-04-2023,3,4,1,12-Feb-23,Leadership Development,Internal,Completed,5,612.96,26
2734,02-Dec-20,Area Sales Manager,NEL,Active,Contract,Zone C,Part-Time,Sales,General - Con,03-12-1948,AZ,Female,Black,Married,Fully Meets,4,14-05-2023,2,2,3,22-Feb-23,Communication Skills,External,Completed,5,953.92,72
2735,16-Oct-20,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Field Operations,10-04-2001,NC,Female,Asian,Single,Fully Meets,2,02-06-2023,5,1,2,12-Nov-22,Leadership Development,External,Incomplete,1,519.23,19
2736,27-May-20,Area Sales Manager,BPC,Active,Contract,Zone A,Full-Time,Sales,General - Con,13-02-1963,AL,Male,Other,Married,Fully Meets,5,26-11-2022,4,2,2,05-Mar-23,Technical Skills,Internal,Passed,1,297.94,57
2737,20-Aug-21,Area Sales Manager,CCDR,Active,Full-Time,Zone C,Temporary,Sales,General - Con,26-05-1972,UT,Male,Black,Married,Fully Meets,4,20-09-2022,5,5,3,18-Apr-23,Communication Skills,Internal,Failed,5,317.55,49
2738,07-Feb-19,Area Sales Manager,SVG,Active,Full-Time,Zone C,Full-Time,Sales,Field Operations,23-09-1957,TN,Male,Hispanic,Married,Fully Meets,5,16-03-2023,4,3,1,01-Oct-22,Communication Skills,Internal,Incomplete,5,880.42,62
2739,18-Feb-21,Area Sales Manager,EW,Active,Contract,Zone A,Part-Time,Sales,General - Con,21-09-1944,ID,Male,Black,Single,Fully Meets,4,26-06-2023,1,2,5,21-Aug-22,Customer Service,Internal,Completed,1,457.71,77
2740,02-Dec-22,Area Sales Manager,MSC,Active,Full-Time,Zone B,Part-Time,Sales,General - Sga,25-09-1983,ID,Male,Black,Single,Fully Meets,1,06-06-2023,2,5,1,17-May-23,Communication Skills,Internal,Completed,3,200.27,39
2741,29-Jul-21,Area Sales Manager,TNS,Active,Full-Time,Zone A,Part-Time,Sales,Wireline Construction,27-10-1974,NY,Male,Asian,Divorced,Fully Meets,4,09-10-2022,4,3,1,26-Sep-22,Technical Skills,External,Failed,5,573.08,47
2742,23-Apr-22,Area Sales Manager,PYZ,Active,Full-Time,Zone B,Full-Time,Sales,Field Operations,09-10-1991,NH,Male,Asian,Married,Fully Meets,2,25-11-2022,5,3,4,05-Sep-22,Communication Skills,Internal,Incomplete,4,785.39,31
2743,31-Jul-21,Area Sales Manager,WBL,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,28-01-1982,WA,Male,Black,Married,Fully Meets,4,31-08-2022,3,2,5,20-Apr-23,Technical Skills,Internal,Failed,3,437.36,39
2744,12-Jun-20,Area Sales Manager,NEL,Active,Contract,Zone C,Full-Time,Sales,Field Operations,21-07-1954,VT,Female,Asian,Married,Fully Meets,4,25-06-2023,2,4,2,29-Oct-22,Technical Skills,External,Incomplete,5,955.17,66
2745,25-Jan-19,Area Sales Manager,PL,Active,Contract,Zone B,Part-Time,Sales,Executive,29-04-2001,VA,Female,Hispanic,Divorced,Fully Meets,5,13-01-2023,1,2,2,12-Oct-22,Technical Skills,Internal,Failed,3,542.56,18
2746,24-Oct-20,Administrative Assistant,BPC,Terminated,Full-Time,Zone A,Full-Time,Sales,Project Management - Con,17-05-1977,MA,Female,Hispanic,Widowed,Fully Meets,5,13-07-2023,4,4,5,12-Feb-23,Project Management,External,Incomplete,5,399.23,43
2747,18-Aug-18,Production Technician I,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,General - Con,23-11-1960,MA,Female,Hispanic,Married,Fully Meets,4,13-05-2023,3,1,5,15-Oct-22,Technical Skills,External,Failed,2,677.74,58
2748,11-Jul-22,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,15-06-1964,MA,Female,Hispanic,Widowed,Fully Meets,1,04-08-2023,5,2,5,14-Jan-23,Project Management,External,Completed,2,301.42,58
2749,15-Nov-18,Production Technician I,BPC,Terminated,Full-Time,Zone B,Part-Time,Production       ,Technology / It,08-04-1949,MA,Female,Black,Widowed,Fully Meets,5,24-06-2023,5,3,4,19-Nov-22,Customer Service,External,Failed,5,149.65,69
2750,04-Jun-22,Production Technician II,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,03-04-1949,MA,Male,Asian,Divorced,Fully Meets,4,11-07-2023,3,4,4,27-Feb-23,Customer Service,Internal,Passed,1,462.45,73
2752,21-Oct-22,Production Technician I,TNS,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,28-05-1976,MA,Male,Hispanic,Divorced,Fully Meets,4,07-05-2023,3,5,1,06-Dec-22,Customer Service,Internal,Incomplete,5,450.64,46
2753,13-Jan-23,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,11-06-1984,MA,Female,Black,Widowed,Fully Meets,4,05-05-2023,3,1,4,18-Oct-22,Communication Skills,Internal,Completed,1,437.7,39
2754,05-Apr-20,Production Technician I,SVG,Active,Full-Time,Zone C,Full-Time,Production       ,Engineers,05-05-1977,MA,Male,Other,Married,Fully Meets,2,14-02-2023,1,5,1,04-Apr-23,Project Management,Internal,Failed,1,823.08,43
2755,26-May-22,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production       ,General - Con,20-11-1955,MA,Male,Other,Single,Fully Meets,2,15-12-2022,5,5,4,21-Dec-22,Technical Skills,Internal,Completed,4,118.68,67
